timestamp,datapath_id,port_no,rx_packets,rx_bytes,rx_errors,rx_dropped,tx_packets,tx_bytes,tx_errors,tx_dropped,collisions,duration_sec,duration_nsec,label
2026-03-23T03:40:52.592271,9,1,9,468,0,0,1,52,0,0,0,20,625000000,NORMAL
2026-03-23T03:40:52.592271,9,2,9,786,0,0,9,468,0,0,0,20,626000000,NORMAL
2026-03-23T03:40:52.592271,9,3,9,786,0,0,9,468,0,0,0,20,626000000,NORMAL
2026-03-23T03:40:52.592271,9,4,9,786,0,0,9,468,0,0,0,20,625000000,NORMAL
2026-03-23T03:40:52.592271,9,5,9,786,0,0,9,468,0,0,0,20,627000000,NORMAL
2026-03-23T03:40:52.592271,9,4294967294,37,1924,0,0,0,0,0,0,0,20,621000000,NORMAL
2026-03-23T03:40:52.592393,3,1,2,104,0,0,10,520,0,0,0,20,663000000,NORMAL
2026-03-23T03:40:52.592393,3,2,9,468,0,0,1,52,0,0,0,20,663000000,NORMAL
2026-03-23T03:40:52.592393,3,3,1,52,0,0,10,520,0,0,0,20,664000000,NORMAL
2026-03-23T03:40:52.592393,3,4294967294,21,1092,0,0,0,0,0,0,0,20,653000000,NORMAL
2026-03-23T03:40:52.592494,2,1,1,52,0,0,9,468,0,0,0,20,631000000,NORMAL
2026-03-23T03:40:52.592494,2,2,1,52,0,0,9,468,0,0,0,20,632000000,NORMAL
2026-03-23T03:40:52.592494,2,3,1,52,0,0,9,468,0,0,0,20,632000000,NORMAL
2026-03-23T03:40:52.592494,2,4,2,104,0,0,9,468,0,0,0,20,633000000,NORMAL
2026-03-23T03:40:52.592494,2,4294967294,36,1872,0,0,0,0,0,0,0,20,627000000,NORMAL
2026-03-23T03:40:52.592603,4,1,2,104,0,0,9,468,0,0,0,20,614000000,NORMAL
2026-03-23T03:40:52.592603,4,2,9,468,0,0,1,52,0,0,0,20,614000000,NORMAL
2026-03-23T03:40:52.592603,4,3,1,52,0,0,9,468,0,0,0,20,615000000,NORMAL
2026-03-23T03:40:52.592603,4,4294967294,19,988,0,0,0,0,0,0,0,20,610000000,NORMAL
2026-03-23T03:40:52.592699,8,1,9,468,0,0,1,52,0,0,0,20,639000000,NORMAL
2026-03-23T03:40:52.592699,8,2,9,786,0,0,9,468,0,0,0,20,639000000,NORMAL
2026-03-23T03:40:52.592699,8,3,9,786,0,0,9,468,0,0,0,20,640000000,NORMAL
2026-03-23T03:40:52.592699,8,4,9,786,0,0,9,468,0,0,0,20,638000000,NORMAL
2026-03-23T03:40:52.592699,8,5,10,872,0,0,9,468,0,0,0,20,637000000,NORMAL
2026-03-23T03:40:52.592699,8,4294967294,37,1924,0,0,0,0,0,0,0,20,633000000,NORMAL
2026-03-23T03:40:52.593045,5,1,2,104,0,0,9,468,0,0,0,20,609000000,NORMAL
2026-03-23T03:40:52.593045,5,2,9,468,0,0,1,52,0,0,0,20,610000000,NORMAL
2026-03-23T03:40:52.593045,5,3,1,52,0,0,9,468,0,0,0,20,609000000,NORMAL
2026-03-23T03:40:52.593045,5,4294967294,19,988,0,0,0,0,0,0,0,20,606000000,NORMAL
2026-03-23T03:41:02.595056,6,1,2,104,0,0,14,728,0,0,0,30,675000000,NORMAL
2026-03-23T03:41:02.595056,6,2,14,728,0,0,2,104,0,0,0,30,675000000,NORMAL
